"Order ID "," Order Item ID "," Order YearMonth "," Order Year "," Order Month "," Order Day ","Order Time","Order Quantity","Product Department","Product Category","Product Name"," Customer ID ","Customer Market","Customer Region","Customer Country","Warehouse Country","Shipment Year","Shipment Month","Shipment Day","Shipment Mode"," Shipment Days - Scheduled "," Gross Sales "," Discount % "," Profit "
21963,54935,201604,2016,4,3,"00:45",1,"Outdoors","Electronics","Titleist Pro V1x Golf Balls",3617,"Pacific Asia","Oceania","Australia","USA",2016,4,7,"Standard Class",4,48,"0.1",107
27326,68434,201607,2016,7,2,"18:51",2,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL San Dieg",8788,"Pacific Asia","Eastern Asia","China","USA",2016,7,8,"Standard Class",4,64,"0.25",60
31378,78432,201608,2016,8,27,"19:49",1,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL Tennesse",7063,"North America","West of USA","USA","USA",2016,9,1,"Standard Class",4,32,"0.02",69
35626,88968,201609,2016,9,18,"20:08",5,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL Carolina",9317,"North America","South of  USA","USA","USA",2016,9,20,"Standard Class",4,160,"0.25",73
37595,93825,201610,2016,10,3,"23:27",1,"Outdoors","Electronics","Titleist Pro V1 High Numbers Personalized Gol",7063,"North America","West of USA","USA","USA",2016,10,8,"Standard Class",4,52,"0.1",100
49585,123925,201703,2017,3,9,"21:18",2,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL Carolina",12241,"Pacific Asia","South Asia","Iran","USA",2017,3,13,"Standard Class",4,64,"0.07",73
496,1225,201501,2015,1,8,"05:25",1,"Outdoors","Electronics","Titleist Pro V1 High Numbers Personalized Gol",615,"LATAM","Caribbean","Cuba","USA",2015,1,10,"Standard Class",4,52,"0.01",100
9793,24451,201505,2015,5,23,"22:34",3,"Outdoors","Electronics","Titleist Pro V1x High Numbers Golf Balls",9809,"LATAM","Central America","Honduras","USA",2015,5,27,"Standard Class",4,144,"0.03",104
11808,29524,201506,2015,6,22,"08:31",4,"Outdoors","Electronics","Titleist Pro V1x Golf Balls",9928,"Europe","Western Europe","Germany","USA",2015,6,22,"Same Day",3,192,"0.16",107
23541,58886,201512,2015,12,10,"15:06",4,"Outdoors","Electronics","Titleist Pro V1x High Numbers Golf Balls",433,"Pacific Asia","Southeast Asia","Singapore","USA",2015,12,12,"Standard Class",4,192,"0.15",104
25338,63464,201601,2016,1,5,"20:40",4,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL Tennesse",1109,"Pacific Asia","Southeast Asia","Philippines","USA",2016,1,6,"Same Day",3,128,"0.1",69
33911,84643,201605,2016,5,10,"00:11",4,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL Carolina",7619,"North America","West of USA","USA","USA",2016,5,12,"First Class",1,128,"0.15",73
37085,92526,201606,2016,6,25,"08:10",5,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL San Dieg",3153,"North America","South of  USA","USA","USA",2016,7,1,"Standard Class",4,160,"0.05",60
43638,108980,201609,2016,9,28,"23:59",1,"Outdoors","Electronics","Titleist Pro V1 High Numbers Personalized Gol",11063,"Pacific Asia","West Asia","Turkey","USA",2016,10,2,"Standard Class",4,52,"0.15",100
47653,119147,201611,2016,11,26,"14:37",4,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL Tennesse",11739,"Pacific Asia","West Asia","Turkey","USA",2016,11,30,"Second Class",2,128,"0.09",69
51688,129157,201701,2017,1,24,"12:15",5,"Outdoors","Electronics","Bridgestone e6 Straight Distance NFL Carolina",4850,"LATAM","Central America","Mexico","USA",2017,1,28,"Standard Class",4,160,"0.12",73
55218,138101,201703,2017,3,17,"00:58",2,"Outdoors","Electronics","Titleist Pro V1x Golf Balls",5642,"LATAM","Caribbean","Cuba","USA",2017,3,21,"Standard Class",4,96,"0.13",107
5356,13380,201503,2015,3,20,"04:05",1,"Outdoors","Accessories","Team Golf Pittsburgh Steelers Putter Grip",7090,"LATAM","Central America","Nicaragua","USA",2015,3,22,"First Class",1,25,"0.09",55
9535,23827,201505,2015,5,20,"04:11",4,"Outdoors","Accessories","Team Golf St. Louis Cardinals Putter Grip",8993,"LATAM","Caribbean","Dominican�Republic","USA",2015,5,26,"Second Class",2,100,"0.01",55
13025,32580,201507,2015,7,10,"02:53",3,"Outdoors","Accessories","Team Golf Tennessee Volunteers Putter Grip",5829,"Europe","Southern Europe","Italy","USA",2015,7,16,"Second Class",2,75,"0.18",60
21045,52613,201511,2015,11,4,"04:39",3,"Outdoors","Accessories","Team Golf Texas Longhorns Putter Grip",12058,"Pacific Asia","Eastern Asia","Japan","USA",2015,11,4,"Same Day",3,75,"0.06",58
23333,58407,201512,2015,12,7,"14:14",5,"Outdoors","Accessories","Team Golf Tennessee Volunteers Putter Grip",9869,"Pacific Asia","Southeast Asia","Indonesia","USA",2015,12,11,"Second Class",2,125,"0.25",60
25266,63313,201601,2016,1,4,"19:27",1,"Outdoors","Accessories","Team Golf St. Louis Cardinals Putter Grip",430,"Pacific Asia","Oceania","Australia","USA",2016,1,6,"First Class",1,25,"0.15",55
25328,63436,201601,2016,1,5,"17:10",4,"Outdoors","Accessories","Team Golf New England Patriots Putter Grip",3646,"Pacific Asia","Oceania","Australia","USA",2016,1,7,"First Class",1,100,"0.1",55
25363,63518,201601,2016,1,6,"05:26",1,"Outdoors","Accessories","Team Golf Texas Longhorns Putter Grip",3848,"Pacific Asia","Oceania","Australia","USA",2016,1,8,"First Class",1,25,"0.12",58
33356,83315,201605,2016,5,1,"21:44",4,"Outdoors","Accessories","Team Golf Pittsburgh Steelers Putter Grip",6486,"North America","West of USA","USA","USA",2016,5,3,"Second Class",2,100,"0.05",55
41351,103220,201608,2016,8,26,"14:44",1,"Outdoors","Accessories","Team Golf Pittsburgh Steelers Putter Grip",11817,"Pacific Asia","South Asia","Iran","USA",2016,8,28,"First Class",1,25,"0.25",55
43335,108264,201609,2016,9,24,"13:49",5,"Outdoors","Accessories","Team Golf St. Louis Cardinals Putter Grip",878,"Europe","Eastern Europe","Ukraine","USA",2016,9,30,"Second Class",2,125,"0.06",55
51613,128973,201701,2017,1,23,"09:58",1,"Outdoors","Accessories","Team Golf Texas Longhorns Putter Grip",4387,"LATAM","Central America","El Salvador","Puerto Rico",2017,1,27,"Second Class",2,25,"0.2",58
53855,134653,201702,2017,2,25,"03:27",2,"Outdoors","Accessories","Team Golf Tennessee Volunteers Putter Grip",5311,"LATAM","Central America","Mexico","USA",2017,3,3,"Second Class",2,50,"0.17",60
2958,7369,201502,2015,2,13,"03:58",3,"Outdoors","Accessories","Team Golf San Francisco Giants Putter Grip",649,"LATAM","South America","Brazil","USA",2015,2,17,"Standard Class",4,75,"0.25",57
4595,11523,201503,2015,3,9,"01:28",3,"Outdoors","Accessories","Team Golf San Francisco Giants Putter Grip",959,"LATAM","Central America","Mexico","USA",2015,3,15,"Standard Class",4,75,"0.01",57
9121,22758,201505,2015,5,14,"03:08",2,"Outdoors","Accessories","Team Golf Texas Longhorns Putter Grip",10431,"LATAM","South America","Brazil","USA",2015,5,16,"Standard Class",4,50,"0.2",58
17988,44943,201509,2015,9,20,"13:38",2,"Outdoors","Accessories","Team Golf San Francisco Giants Putter Grip",8313,"Europe","Northern Europe","United Kingdom","USA",2015,9,24,"Standard Class",4,50,"0.18",57
19366,48412,201510,2015,10,10,"16:25",1,"Outdoors","Accessories","Team Golf New England Patriots Putter Grip",5413,"Europe","Western Europe","Germany","USA",2015,10,12,"Standard Class",4,25,"0.02",55
19868,49646,201510,2015,10,18,"00:17",4,"Outdoors","Accessories","Team Golf San Francisco Giants Putter Grip",1101,"Europe","Western Europe","France","USA",2015,10,22,"Standard Class",4,100,"0.15",57
21641,54114,201511,2015,11,12,"21:27",5,"Outdoors","Accessories","Team Golf San Francisco Giants Putter Grip",9317,"Pacific Asia","Southeast Asia","Thailand","USA",2015,11,14,"Standard Class",4,125,"0.07",57
33363,83335,201605,2016,5,2,"00:11",1,"Outdoors","Accessories","Team Golf St. Louis Cardinals Putter Grip",4060,"North America","West of USA","USA","USA",2016,5,6,"Standard Class",4,25,"0.13",55
35223,87975,201605,2016,5,29,"03:50",3,"Outdoors","Accessories","Team Golf Texas Longhorns Putter Grip",1505,"North America","West of USA","USA","USA",2016,6,2,"Standard Class",4,75,"0.25",58
45258,113078,201610,2016,10,22,"15:32",4,"Outdoors","Accessories","Team Golf St. Louis Cardinals Putter Grip",3090,"Pacific Asia","West Asia","Jordania","USA",2016,10,26,"Standard Class",4,100,"0.07",55
45816,114525,201610,2016,10,30,"19:02",4,"Outdoors","Accessories","Team Golf St. Louis Cardinals Putter Grip",8730,"Europe","Eastern Europe","Russia","USA",2016,11,1,"Standard Class",4,100,"0.17",55
49276,123198,201612,2016,12,20,"07:13",5,"Outdoors","Accessories","Team Golf St. Louis Cardinals Putter Grip",888,"Pacific Asia","West Asia","Iraq","USA",2016,12,22,"Standard Class",4,125,"0.2",55
57241,143179,201704,2017,4,15,"13:43",2,"Outdoors","Accessories","Team Golf San Francisco Giants Putter Grip",2420,"LATAM","Central America","Mexico","USA",2017,4,17,"Standard Class",4,50,"0.03",57
93,210,201501,2015,1,2,"08:13",4,"Outdoors","Golf Gloves","Bag Boy Beverage Holder",2256,"LATAM","Central America","Mexico","USA",2015,1,6,"Second Class",2,100,"0.06",59
23566,58952,201512,2015,12,10,"23:52",4,"Outdoors","Golf Gloves","Bag Boy Beverage Holder",9828,"Pacific Asia","Eastern Asia","China","USA",2015,12,12,"First Class",1,100,"0.15",59
35833,89486,201606,2016,6,7,"01:32",1,"Outdoors","Golf Gloves","Bag Boy Beverage Holder",1291,"North America","West of USA","USA","USA",2016,6,11,"Second Class",2,25,"  -  ",59
37606,93853,201607,2016,7,2,"22:42",2,"Outdoors","Golf Gloves","Bag Boy Beverage Holder",4752,"North America","West of USA","USA","USA",2016,7,4,"Standard Class",4,50,"  -  ",59
43996,109896,201610,2016,10,4,"05:24",1,"Outdoors","Golf Gloves","Bag Boy Beverage Holder",2043,"Africa","Central Africa","Gabon","USA",2016,10,4,"Same Day",3,25,"0.2",59
49078,122708,201612,2016,12,17,"09:51",2,"Outdoors","Golf Gloves","Bag Boy Beverage Holder",1730,"Africa","East Africa","Madagascar","USA",2016,12,21,"Standard Class",4,50,"0.15",59
55076,137736,201703,2017,3,14,"23:13",2,"Outdoors","Golf Gloves","Bag Boy Beverage Holder",3694,"LATAM","Central America","Honduras","USA",2017,3,16,"Standard Class",4,50,"0.03",59
753,1852,201501,2015,1,11,"23:27",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5094,"LATAM","Central America","Mexico","USA",2015,1,13,"First Class",1,200,"0.16",125
4986,12482,201503,2015,3,14,"18:28",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",7700,"LATAM","South America","Colombia","USA",2015,3,16,"First Class",1,200,"0.12",125
35343,88286,201605,2016,5,30,"21:52",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1718,"North America","US Center","USA","USA",2016,6,1,"First Class",1,200,"0.09",125
35931,89733,201606,2016,6,8,"11:52",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11133,"North America","West of USA","USA","USA",2016,6,10,"First Class",1,200,"0.07",125
47331,118319,201611,2016,11,21,"21:48",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",12034,"Europe","Eastern Europe","Russia","USA",2016,11,23,"Second Class",2,200,"0.01",125
49051,122650,201612,2016,12,17,"00:23",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3717,"Africa","Central Africa","Angola","USA",2016,12,19,"First Class",1,200,"0.06",125
59548,149044,201705,2017,5,19,"05:57",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",8839,"LATAM","Central America","Guatemala","USA",2017,5,23,"Second Class",2,200,"0.15",125
59616,149209,201705,2017,5,20,"05:47",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3455,"LATAM","Caribbean","Dominican�Republic","USA",2017,5,22,"Second Class",2,200,"0.02",125
61681,154211,201706,2017,6,19,"09:15",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1812,"Europe","Northern Europe","United Kingdom","USA",2017,6,21,"Second Class",2,200,"0.17",125
65551,163833,201708,2017,8,14,"21:05",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4103,"Europe","Western Europe","France","USA",2017,8,15,"Same Day",3,200,"0.25",125
695,1703,201501,2015,1,11,"03:08",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",12224,"LATAM","Central America","Mexico","USA",2015,1,17,"Standard Class",4,200,"0.17",125
3195,7955,201502,2015,2,16,"15:00",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",7348,"LATAM","South America","Brazil","USA",2015,2,22,"Standard Class",4,200,"0.15",125
4103,10231,201503,2015,3,1,"21:06",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10563,"LATAM","South America","Brazil","USA",2015,3,5,"Standard Class",4,200,"0.07",125
5985,14901,201503,2015,3,29,"08:27",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4911,"LATAM","Central America","Mexico","USA",2015,4,4,"Standard Class",4,200,"  -  ",125
7161,17924,201504,2015,4,15,"12:28",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",2717,"LATAM","South America","Brazil","USA",2015,4,17,"Standard Class",4,200,"0.03",125
11283,28209,201506,2015,6,14,"16:35",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3416,"Europe","Western Europe","Netherlands","USA",2015,6,18,"Standard Class",4,200,"0.03",125
11283,28210,201506,2015,6,14,"16:35",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3416,"Europe","Western Europe","Netherlands","USA",2015,6,18,"Standard Class",4,200,"0.02",125
11885,29706,201506,2015,6,23,"11:29",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",188,"Europe","Western Europe","France","USA",2015,6,29,"Standard Class",4,200,"0.03",125
17853,44606,201509,2015,9,18,"14:21",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",710,"Europe","Western Europe","France","USA",2015,9,22,"Standard Class",4,200,"0.2",125
17988,44942,201509,2015,9,20,"13:38",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",8313,"Europe","Northern Europe","United Kingdom","USA",2015,9,24,"Standard Class",4,200,"0.04",125
19506,48748,201510,2015,10,12,"17:28",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",9119,"Europe","Southern Europe","Italy","USA",2015,10,14,"Standard Class",4,200,"0.03",125
25615,64161,201601,2016,1,9,"21:43",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",6126,"Pacific Asia","Southeast Asia","Indonesia","USA",2016,1,15,"Standard Class",4,200,"0.17",125
29821,74627,201603,2016,3,11,"07:16",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",12318,"Pacific Asia","Southeast Asia","Myanmar","USA",2016,3,13,"Standard Class",4,200,"0.13",125
29841,74668,201603,2016,3,11,"14:16",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",483,"Pacific Asia","Eastern Asia","Japan","USA",2016,3,13,"Standard Class",4,200,"0.1",125
35545,88774,201606,2016,6,2,"20:38",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",549,"North America","East of USA","USA","USA",2016,6,8,"Standard Class",4,200,"0.09",125
37316,93167,201606,2016,6,28,"17:06",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",766,"North America","East of USA","USA","USA",2016,6,30,"Standard Class",4,200,"0.1",125
51213,127972,201701,2017,1,17,"13:50",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",7445,"Pacific Asia","West Asia","Turkey","USA",2017,1,21,"Standard Class",4,200,"0.16",125
53233,133016,201702,2017,2,16,"01:32",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",2156,"LATAM","South America","Brazil","USA",2017,2,20,"Standard Class",4,200,"0.05",125
57818,144663,201704,2017,4,23,"23:52",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5435,"LATAM","Central America","Honduras","USA",2017,4,27,"Standard Class",4,200,"0.12",125
63065,157671,201707,2017,7,9,"14:07",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",2705,"Europe","Northern Europe","United Kingdom","USA",2017,7,15,"Standard Class",4,200,"0.1",125
65836,164536,201708,2017,8,19,"00:55",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11499,"Europe","Western Europe","Germany","USA",2017,8,21,"Standard Class",4,200,"0.2",125
17588,43972,201509,2015,9,14,"17:30",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11508,"Europe","Western Europe","Austria","USA",2015,9,16,"First Class",1,200,"0.17",125
19971,49930,201510,2015,10,19,"12:22",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11049,"Europe","Western Europe","France","USA",2015,10,21,"Standard Class",4,200,"0.05",125
39633,98932,201608,2016,8,1,"12:51",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",12050,"North America","South of  USA","USA","USA",2016,8,5,"Standard Class",4,200,"0.1",125
49078,122707,201612,2016,12,17,"09:51",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1730,"Africa","East Africa","Madagascar","USA",2016,12,21,"Standard Class",4,200,"0.05",125
53223,132994,201702,2017,2,15,"22:02",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4686,"LATAM","South America","Bolivia","USA",2017,2,19,"Standard Class",4,200,"0.07",125
57666,144249,201704,2017,4,21,"18:37",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11508,"LATAM","Central America","Panama","USA",2017,4,22,"Same Day",3,200,"0.01",125
59846,149789,201705,2017,5,23,"14:22",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5454,"LATAM","South America","Brazil","USA",2017,5,25,"Standard Class",4,200,"0.06",125
63896,159725,201707,2017,7,21,"17:15",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10572,"Europe","Western Europe","France","USA",2017,7,23,"Standard Class",4,200,"0.06",125
67861,169668,201709,2017,9,17,"14:22",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",8615,"Europe","Southern Europe","Italy","USA",2017,9,19,"Standard Class",4,200,"0.09",125
4535,11355,201503,2015,3,8,"04:27",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10589,"LATAM","Central America","El Salvador","USA",2015,3,14,"Standard Class",4,200,"0.2",125
11633,29083,201506,2015,6,19,"19:12",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3492,"Europe","Western Europe","France","USA",2015,6,21,"First Class",1,200,"0.2",125
13378,33514,201507,2015,7,15,"06:33",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",8817,"Europe","Western Europe","Netherlands","USA",2015,7,19,"Standard Class",4,200,"0.15",125
17585,43964,201509,2015,9,14,"16:27",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5923,"Europe","Western Europe","France","USA",2015,9,16,"First Class",1,200,"0.18",125
19068,47665,201510,2015,10,6,"08:01",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10226,"Europe","Southern Europe","Italy","USA",2015,10,8,"First Class",1,200,"0.25",125
19068,47666,201510,2015,10,6,"08:01",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10226,"Europe","Southern Europe","Italy","USA",2015,10,8,"First Class",1,200,"0.2",125
21258,53170,201511,2015,11,7,"07:16",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3236,"Pacific Asia","Eastern Asia","China","USA",2015,11,11,"Standard Class",4,200,"0.03",125
25338,63460,201601,2016,1,5,"20:40",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1109,"Pacific Asia","Southeast Asia","Philippines","USA",2016,1,6,"Same Day",3,200,"0.17",125
25926,64898,201601,2016,1,14,"10:40",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10468,"Pacific Asia","Eastern Asia","China","USA",2016,1,16,"Standard Class",4,200,"0.12",125
31801,79465,201604,2016,4,9,"04:57",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11880,"North America","West of USA","USA","USA",2016,4,11,"Standard Class",4,200,"0.2",125
35048,87533,201605,2016,5,26,"14:31",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",7738,"North America","West of USA","USA","USA",2016,5,30,"Second Class",2,200,"0.1",125
39236,97937,201607,2016,7,26,"17:46",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4470,"North America","West of USA","USA","USA",2016,7,28,"First Class",1,200,"0.06",125
41068,102516,201608,2016,8,22,"11:35",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",7579,"North America","South of  USA","USA","USA",2016,8,26,"Second Class",2,200,"0.17",125
45848,114602,201610,2016,10,31,"06:14",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5363,"Pacific Asia","West Asia","Turkey","USA",2016,11,4,"Standard Class",4,200,"0.04",125
47965,119957,201612,2016,12,1,"03:55",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4750,"North America","Canada","Canada","USA",2016,12,3,"First Class",1,200,"0.1",125
49276,123196,201612,2016,12,20,"07:13",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",888,"Pacific Asia","West Asia","Iraq","USA",2016,12,22,"Standard Class",4,200,"0.16",125
49943,124854,201612,2016,12,30,"00:54",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1590,"Europe","Eastern Europe","Russia","USA",2017,1,3,"Second Class",2,200,"0.15",125
51236,128033,201701,2017,1,17,"21:54",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",12284,"Pacific Asia","West Asia","Iraq","USA",2017,1,19,"Standard Class",4,200,"0.13",125
51555,128841,201701,2017,1,22,"13:39",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5173,"LATAM","Central America","Mexico","USA",2017,1,28,"Second Class",2,200,"0.06",125
55571,138995,201703,2017,3,22,"04:38",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4743,"LATAM","South America","Brazil","USA",2017,3,24,"First Class",1,200,"0.07",125
57263,143236,201704,2017,4,15,"21:25",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",283,"LATAM","Central America","Mexico","USA",2017,4,19,"Second Class",2,200,"0.09",125
63028,157590,201707,2017,7,9,"01:09",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10981,"Europe","Northern Europe","United Kingdom","USA",2017,7,13,"Standard Class",4,200,"0.12",125
65868,164608,201708,2017,8,19,"12:08",4,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",7094,"Europe","Western Europe","Austria","USA",2017,8,23,"Standard Class",4,200,"0.13",125
17331,43318,201509,2015,9,10,"23:28",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5577,"Europe","Northern Europe","United Kingdom","USA",2015,9,12,"Standard Class",4,150,"0.03",125
21963,54937,201511,2015,11,17,"14:16",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3617,"Pacific Asia","Oceania","Australia","USA",2015,11,21,"Standard Class",4,150,"  -  ",125
33613,83903,201605,2016,5,5,"15:46",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",9466,"North America","US Center","USA","USA",2016,5,9,"Standard Class",4,150,"0.1",125
41555,103730,201608,2016,8,29,"14:13",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3533,"Pacific Asia","West Asia","Saudi Arabia","USA",2016,9,4,"Standard Class",4,150,"0.16",125
43335,108263,201609,2016,9,24,"13:49",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",878,"Europe","Eastern Europe","Ukraine","USA",2016,9,30,"Second Class",2,150,"0.01",125
43903,109654,201610,2016,10,2,"20:49",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",6225,"Africa","West Africa","Nigeria","USA",2016,10,4,"First Class",1,150,"0.25",125
49078,122710,201612,2016,12,17,"09:51",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1730,"Africa","East Africa","Madagascar","USA",2016,12,21,"Standard Class",4,150,"0.1",125
49301,123238,201612,2016,12,20,"15:59",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4599,"Africa","North Africa","Egypt","USA",2016,12,22,"Standard Class",4,150,"0.05",125
57976,145055,201704,2017,4,26,"07:13",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",6574,"LATAM","South America","Brazil","USA",2017,4,28,"First Class",1,150,"0.01",125
61603,154041,201706,2017,6,18,"05:55",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",10496,"Europe","Western Europe","Germany","USA",2017,6,20,"First Class",1,150,"0.06",125
61821,154540,201706,2017,6,21,"10:17",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",11095,"Europe","Northern Europe","United Kingdom","USA",2017,6,23,"Standard Class",4,150,"0.09",125
11951,29870,201506,2015,6,24,"10:37",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",1505,"Europe","Northern Europe","Sweden","USA",2015,6,24,"Same Day",3,150,"0.06",125
31023,77543,201603,2016,3,28,"20:23",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5190,"Pacific Asia","Oceania","Australia","USA",2016,3,29,"Same Day",3,150,"0.01",125
51233,128027,201701,2017,1,17,"20:51",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",161,"Pacific Asia","Central Asia","Uzbekistan","USA",2017,1,21,"Second Class",2,150,"0.13",125
51686,129146,201701,2017,1,24,"11:33",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",9627,"LATAM","Caribbean","Dominican�Republic","USA",2017,1,26,"Second Class",2,150,"  -  ",125
53943,134856,201702,2017,2,26,"10:17",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",3666,"LATAM","South America","Brazil","USA",2017,3,2,"Second Class",2,150,"  -  ",125
61678,154199,201706,2017,6,19,"08:12",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",2780,"Europe","Northern Europe","United Kingdom","USA",2017,6,21,"First Class",1,150,"0.01",125
3558,8858,201501,2015,1,30,"08:53",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",5297,"LATAM","South America","Colombia","USA",2015,2,3,"Standard Class",4,150,"0.06",125
7996,19993,201504,2015,4,15,"05:27",3,"Golf","Women's Apparel","Nike Men's Dri-FIT Victory Golf Polo",4116,"LATAM","Central America","Honduras","USA",2015,4,17,"Standard Class",4,150,"0.1",125
